Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Profit Margin,Sales Category
ORD-129,2021-02-10,2023-05-30,Second Class,CUST-8713,Priya,Consumer,India,Bangalore,DL,East,PROD-732,Furniture,Binders,Item A,3978.58,8,0.18,34.95,2,2021,0.008784541218223588,Very High
ORD-130,2021-06-06,2021-08-16,Second Class,CUST-7861,Arjun,Corporate,India,Mumbai,WB,East,PROD-335,Office Supplies,Chairs,Item C,3190.81,5,0.25,-976.15,6,2021,-0.3059254546651164,Very High
ORD-131,2021-01-15,2023-04-27,Second Class,CUST-2297,Neha,Corporate,India,Mumbai,DL,East,PROD-122,Office Supplies,Binders,Item A,878.16,6,0.32,-117.86,1,2021,-0.13421244420151227,High
ORD-132,2023-03-24,2022-09-09,Standard Class,CUST-1357,Priya,Corporate,India,Bangalore,KA,West,PROD-713,Office Supplies,Binders,Item B,2938.64,9,0.46,-806.38,3,2023,-0.2744058476029728,Very High
ORD-133,2021-03-06,2022-09-12,Standard Class,CUST-6102,Rahul,Corporate,India,Delhi,WB,North,PROD-231,Office Supplies,Phones,Item C,1080.05,9,0.25,-253.31,3,2021,-0.23453543817415862,Very High
ORD-134,2023-05-07,2022-01-02,Standard Class,CUST-1240,Neha,Corporate,India,Mumbai,KA,North,PROD-551,Furniture,Phones,Item A,1027.9,5,0.28,-40.65,5,2023,-0.03954664850666407,Very High
ORD-135,2023-04-19,2022-01-05,Second Class,CUST-7854,Priya,Home Office,India,Mumbai,WB,East,PROD-373,Office Supplies,Phones,Item A,2997.46,7,0.14,120.04,4,2023,0.0400472399965304,Very High
ORD-136,2022-06-05,2022-07-26,Standard Class,CUST-2826,Arjun,Consumer,India,Delhi,KA,South,PROD-100,Technology,Binders,Item D,3340.2,6,0.13,307.92,6,2022,0.09218609664091972,Very High
ORD-137,2021-12-10,2022-08-15,First Class,CUST-9115,Neha,Corporate,India,Mumbai,MH,South,PROD-643,Office Supplies,Chairs,Item C,1763.7,4,0.28,-163.43,12,2021,-0.0926631513295912,Very High
ORD-138,2021-05-09,2021-03-18,Standard Class,CUST-4558,Rahul,Home Office,India,Delhi,WB,West,PROD-760,Furniture,Storage,Item B,3828.87,1,0.28,-319.15,5,2021,-0.08335357429215408,Very High
ORD-139,2022-10-10,2021-02-13,Second Class,CUST-4860,Priya,Consumer,India,Bangalore,WB,South,PROD-265,Technology,Storage,Item B,4194.21,4,0.28,-460.74,10,2022,-0.10985143805388857,Very High
ORD-140,2022-04-17,2022-02-28,Second Class,CUST-5447,Arjun,Consumer,India,Delhi,WB,West,PROD-509,Technology,Storage,Item C,4585.9,2,0.18,47.79,4,2022,0.010421073289866765,Very High
ORD-141,2021-03-04,2023-04-18,First Class,CUST-5139,Arjun,Consumer,India,Bangalore,KA,South,PROD-396,Furniture,Chairs,Item A,3149.0,8,0.35,-567.99,3,2021,-0.18037154652270562,Very High
ORD-142,2021-05-19,2021-07-02,Standard Class,CUST-1137,Sneha,Corporate,India,Delhi,MH,South,PROD-788,Office Supplies,Binders,Item B,1139.12,2,0.2,70.49,5,2021,0.06188110120092703,Very High
ORD-143,2022-05-14,2022-07-01,Standard Class,CUST-4734,Neha,Corporate,India,Delhi,WB,South,PROD-952,Office Supplies,Binders,Item A,3754.9,9,0.18,147.05,5,2022,0.03916216144238196,Very High
ORD-144,2022-08-16,2021-03-14,First Class,CUST-2967,Priya,Home Office,India,Bangalore,MH,North,PROD-192,Office Supplies,Chairs,Item D,583.84,6,0.25,-42.25,8,2022,-0.07236571663469443,High
ORD-145,2022-01-27,2022-07-24,Second Class,CUST-7579,Sneha,Home Office,India,Delhi,DL,East,PROD-728,Furniture,Phones,Item B,947.01,5,0.45,-249.06,1,2022,-0.2629961668831375,High
ORD-146,2022-11-06,2021-04-17,Second Class,CUST-5849,Arjun,Consumer,India,Bangalore,WB,North,PROD-195,Furniture,Chairs,Item A,4172.3,9,0.35,-675.63,11,2022,-0.16193226757423962,Very High
ORD-147,2022-02-23,2021-07-21,Standard Class,CUST-9334,Neha,Corporate,India,Delhi,DL,East,PROD-670,Technology,Binders,Item B,4558.61,2,0.41,-941.94,2,2022,-0.20662877499939677,Very High
ORD-148,2021-10-16,2021-04-13,Standard Class,CUST-8167,Amit,Consumer,India,Delhi,WB,South,PROD-240,Office Supplies,Storage,Item A,380.25,1,0.27,-12.05,10,2021,-0.031689677843524,Medium
ORD-149,2022-01-14,2023-02-09,Standard Class,CUST-6942,Arjun,Consumer,India,Delhi,MH,East,PROD-416,Office Supplies,Storage,Item D,1595.0,9,0.27,-117.13,1,2022,-0.07343573667711599,Very High
ORD-150,2023-02-12,2021-11-05,Standard Class,CUST-8466,Neha,Home Office,India,Bangalore,DL,North,PROD-662,Furniture,Storage,Item D,3164.43,4,0.43,-785.25,2,2023,-0.24814895573610415,Very High
ORD-151,2022-05-05,2022-08-11,Standard Class,CUST-7405,Amit,Corporate,India,Mumbai,KA,East,PROD-866,Furniture,Phones,Item D,4696.31,2,0.07,608.27,5,2022,0.1295208365716914,Very High
ORD-152,2021-08-19,2022-11-16,Second Class,CUST-6515,Neha,Home Office,India,Kolkata,WB,East,PROD-702,Technology,Phones,Item A,2875.09,6,0.48,-790.85,8,2021,-0.2750696499935654,Very High
ORD-153,2021-02-10,2022-01-14,Second Class,CUST-9051,Arjun,Corporate,India,Mumbai,WB,East,PROD-932,Office Supplies,Chairs,Item B,4113.91,1,0.26,-259.6,2,2021,-0.06310298475173254,Very High
ORD-154,2021-01-28,2022-10-19,Second Class,CUST-3019,Amit,Consumer,India,Delhi,MH,South,PROD-404,Technology,Storage,Item B,4617.64,4,0.16,-74.72,1,2021,-0.0161814260098232,Very High
ORD-155,2021-05-15,2022-11-11,Second Class,CUST-7174,Neha,Consumer,India,Bangalore,KA,East,PROD-276,Technology,Phones,Item A,2619.26,4,0.16,46.16,5,2021,0.017623298183456395,Very High
ORD-156,2021-07-20,2022-02-05,First Class,CUST-8092,Priya,Consumer,India,Delhi,WB,South,PROD-714,Furniture,Binders,Item D,3715.23,7,0.02,-74.72,7,2021,-0.020111810035987006,Very High
ORD-157,2023-04-20,2023-02-14,Second Class,CUST-3849,Amit,Corporate,India,Mumbai,DL,South,PROD-753,Office Supplies,Chairs,Item D,3328.94,3,0.14,130.03,4,2023,0.03906048171490024,Very High
ORD-158,2023-02-19,2021-08-11,First Class,CUST-2192,Neha,Consumer,India,Kolkata,KA,West,PROD-520,Technology,Binders,Item C,3373.24,8,0.21,-8.26,2,2023,-0.0024486843509504215,Very High
ORD-159,2023-07-19,2022-08-20,Second Class,CUST-3355,Priya,Corporate,India,Mumbai,KA,East,PROD-129,Office Supplies,Binders,Item A,2609.48,2,0.35,-382.92,7,2023,-0.14674187960819782,Very High
ORD-160,2021-02-02,2021-07-03,Standard Class,CUST-3506,Amit,Corporate,India,Bangalore,MH,South,PROD-241,Furniture,Storage,Item D,3134.8,4,0.14,305.4,2,2021,0.09742248309302028,Very High
ORD-161,2021-02-17,2021-11-05,Standard Class,CUST-1333,Neha,Home Office,India,Bangalore,DL,East,PROD-814,Technology,Binders,Item C,2794.15,8,0.33,-407.5,2,2021,-0.14584041658465008,Very High
ORD-162,2022-05-18,2022-06-08,Standard Class,CUST-3562,Arjun,Consumer,India,Mumbai,DL,East,PROD-322,Office Supplies,Storage,Item D,3206.83,4,0.3,-420.91,5,2022,-0.13125422925443508,Very High
ORD-163,2022-02-11,2022-02-02,First Class,CUST-2795,Amit,Home Office,India,Delhi,WB,North,PROD-604,Office Supplies,Chairs,Item B,2550.73,5,0.22,-184.56,2,2022,-0.07235575697937453,Very High
ORD-164,2022-07-28,2021-01-06,Second Class,CUST-1253,Amit,Corporate,India,Kolkata,WB,West,PROD-959,Office Supplies,Binders,Item C,1151.36,8,0.0,229.13,7,2022,0.199008129516398,Very High
ORD-165,2022-12-29,2023-05-15,Second Class,CUST-4657,Priya,Consumer,India,Delhi,KA,East,PROD-929,Furniture,Storage,Item A,3483.41,8,0.29,-250.87,12,2022,-0.07201851059737442,Very High
ORD-166,2023-03-16,2023-07-05,First Class,CUST-8502,Sneha,Consumer,India,Bangalore,KA,East,PROD-610,Technology,Binders,Item B,1950.96,5,0.25,329.95,3,2023,0.16912186820847172,Very High
ORD-167,2021-04-09,2023-04-30,First Class,CUST-4237,Sneha,Corporate,India,Bangalore,MH,South,PROD-102,Technology,Phones,Item B,682.32,6,0.01,163.41,4,2021,0.23949173408371435,High
ORD-168,2022-11-15,2023-09-29,First Class,CUST-4331,Neha,Consumer,India,Kolkata,KA,South,PROD-553,Office Supplies,Phones,Item C,4264.05,9,0.05,671.23,11,2022,0.1574160715751457,Very High
ORD-169,2023-05-22,2023-03-17,First Class,CUST-2027,Arjun,Corporate,India,Bangalore,MH,North,PROD-650,Technology,Binders,Item B,947.67,2,0.1,109.94,5,2023,0.11601084765794001,High
ORD-170,2022-12-27,2021-10-10,First Class,CUST-3166,Priya,Consumer,India,Bangalore,MH,West,PROD-374,Furniture,Phones,Item C,2726.51,3,0.24,11.02,12,2022,0.004041797022567311,Very High
ORD-171,2023-09-14,2021-08-05,Standard Class,CUST-1469,Amit,Consumer,India,Mumbai,DL,West,PROD-460,Office Supplies,Chairs,Item A,3619.53,9,0.25,-640.29,9,2023,-0.1768986581130699,Very High
ORD-172,2022-07-01,2023-09-01,Second Class,CUST-8660,Sneha,Corporate,India,Mumbai,DL,West,PROD-197,Office Supplies,Phones,Item D,3256.13,3,0.47,-828.43,7,2022,-0.2544216600688547,Very High
ORD-173,2023-08-19,2022-09-04,First Class,CUST-8905,Priya,Home Office,India,Kolkata,KA,East,PROD-559,Furniture,Chairs,Item B,846.25,5,0.14,37.7,8,2023,0.04454948301329395,High
ORD-174,2023-01-09,2022-02-26,Standard Class,CUST-6983,Priya,Corporate,India,Bangalore,KA,West,PROD-227,Office Supplies,Storage,Item A,2568.79,3,0.28,-116.01,1,2023,-0.04516134055333445,Very High
ORD-175,2022-09-05,2021-04-13,First Class,CUST-2093,Priya,Consumer,India,Kolkata,DL,North,PROD-266,Technology,Chairs,Item D,786.8,4,0.5,-269.88,9,2022,-0.34300965937976613,High
ORD-176,2023-08-01,2023-08-23,Standard Class,CUST-5789,Amit,Corporate,India,Delhi,KA,North,PROD-365,Technology,Storage,Item C,409.11,3,0.29,44.29,8,2023,0.1082593923394686,Medium
ORD-177,2022-04-07,2022-06-07,First Class,CUST-3912,Rahul,Corporate,India,Delhi,DL,East,PROD-483,Furniture,Phones,Item C,1452.2,4,0.29,-138.4,4,2022,-0.09530367717945187,Very High
ORD-178,2022-10-05,2022-07-29,Second Class,CUST-6489,Priya,Corporate,India,Kolkata,WB,East,PROD-956,Furniture,Storage,Item A,2644.48,1,0.08,-74.72,10,2022,-0.02825508228460794,Very High
ORD-179,2023-02-08,2021-11-07,First Class,CUST-1180,Rahul,Consumer,India,Bangalore,KA,East,PROD-250,Technology,Phones,Item D,906.11,8,0.16,-42.16,2,2023,-0.046528567171756186,High
ORD-180,2021-01-05,2022-10-22,First Class,CUST-5142,Sneha,Home Office,India,Delhi,MH,South,PROD-347,Office Supplies,Storage,Item C,4855.75,7,0.1,425.88,1,2021,0.08770632754981207,Very High
ORD-181,2021-08-06,2023-07-30,Second Class,CUST-4623,Arjun,Home Office,India,Bangalore,WB,East,PROD-670,Furniture,Chairs,Item D,3509.21,6,0.46,-923.43,8,2021,-0.2631446963846564,Very High
ORD-182,2022-05-18,2023-07-22,Second Class,CUST-5729,Sneha,Consumer,India,Mumbai,WB,North,PROD-317,Technology,Binders,Item C,2938.0,7,0.23,-186.92,5,2022,-0.0636215112321307,Very High
ORD-183,2023-02-06,2022-05-27,First Class,CUST-6259,Arjun,Home Office,India,Kolkata,KA,East,PROD-694,Technology,Binders,Item D,3423.02,8,0.18,104.43,2,2023,0.030508147775940547,Very High
ORD-184,2022-02-02,2021-03-06,Second Class,CUST-9029,Arjun,Corporate,India,Delhi,DL,South,PROD-201,Furniture,Binders,Item A,2207.95,1,0.37,-366.95,2,2022,-0.1661948866595711,Very High
ORD-185,2023-05-21,2022-09-27,Second Class,CUST-5684,Sneha,Corporate,India,Bangalore,MH,East,PROD-759,Office Supplies,Storage,Item A,2376.05,7,0.17,28.52,5,2023,0.012003114412575492,Very High
ORD-186,2023-03-06,2021-08-16,Standard Class,CUST-8854,Neha,Home Office,India,Delhi,DL,South,PROD-855,Technology,Binders,Item B,4448.89,9,0.43,-988.9,3,2023,-0.22228016426569322,Very High
ORD-187,2022-01-28,2021-04-17,Second Class,CUST-4632,Amit,Home Office,India,Kolkata,KA,South,PROD-399,Office Supplies,Phones,Item B,3623.6,4,0.34,-600.71,1,2022,-0.16577712771829123,Very High
ORD-188,2021-07-26,2023-09-03,Second Class,CUST-6973,Rahul,Home Office,India,Delhi,DL,South,PROD-885,Technology,Phones,Item A,2568.79,2,0.02,510.79,7,2021,0.19884459220099737,Very High
ORD-189,2021-01-15,2023-02-13,First Class,CUST-7417,Neha,Corporate,India,Mumbai,KA,East,PROD-147,Furniture,Chairs,Item B,4753.55,1,0.28,-343.07,1,2021,-0.07217132458899138,Very High
ORD-190,2023-05-08,2023-05-13,First Class,CUST-2562,Rahul,Corporate,India,Kolkata,KA,East,PROD-430,Technology,Storage,Item C,3330.07,8,0.41,-759.8,5,2023,-0.22816337194113034,Very High
ORD-191,2022-07-08,2022-03-03,Standard Class,CUST-2413,Amit,Consumer,India,Delhi,MH,North,PROD-861,Office Supplies,Chairs,Item B,2023.52,9,0.47,-599.06,7,2022,-0.29604846999288364,Very High
ORD-192,2023-06-11,2021-09-14,First Class,CUST-7504,Priya,Consumer,India,Bangalore,KA,West,PROD-828,Technology,Binders,Item B,284.92,3,0.25,1.68,6,2023,0.005896391969675698,Medium
ORD-193,2022-04-06,2022-03-07,Second Class,CUST-2017,Sneha,Corporate,India,Mumbai,MH,East,PROD-334,Technology,Storage,Item D,1983.85,8,0.15,246.67,4,2022,0.12433903772966706,Very High
ORD-194,2022-11-22,2022-03-12,Second Class,CUST-4654,Neha,Corporate,India,Mumbai,WB,North,PROD-612,Furniture,Chairs,Item C,4627.79,8,0.27,-291.8,11,2022,-0.06305385507985453,Very High
ORD-195,2022-07-29,2021-07-28,Second Class,CUST-7842,Amit,Consumer,India,Delhi,DL,West,PROD-196,Office Supplies,Phones,Item A,271.02,1,0.01,77.06,7,2022,0.2843332595380415,Medium
ORD-196,2023-05-14,2021-01-30,First Class,CUST-9949,Sneha,Consumer,India,Delhi,KA,North,PROD-874,Office Supplies,Binders,Item C,963.59,8,0.15,4.73,5,2023,0.0049087267406262005,High
ORD-197,2023-01-13,2022-11-15,Second Class,CUST-7098,Neha,Corporate,India,Mumbai,DL,West,PROD-450,Office Supplies,Binders,Item D,4053.3,2,0.38,-716.11,1,2023,-0.17667332790565712,Very High
ORD-198,2021-08-29,2021-12-04,Second Class,CUST-9812,Arjun,Home Office,India,Kolkata,DL,North,PROD-189,Furniture,Binders,Item B,1856.53,2,0.43,-471.31,8,2021,-0.25386608349986267,Very High
ORD-199,2022-07-18,2022-08-13,Standard Class,CUST-4584,Neha,Corporate,India,Delhi,MH,East,PROD-298,Office Supplies,Chairs,Item C,970.2,4,0.2,55.8,7,2022,0.057513914656771796,High
ORD-200,2021-04-06,2022-09-22,Standard Class,CUST-1181,Priya,Home Office,India,Mumbai,DL,West,PROD-199,Technology,Binders,Item D,4087.54,7,0.46,-74.72,4,2021,-0.01827994343786238,Very High
ORD-201,2023-06-19,2021-03-12,Standard Class,CUST-7829,Priya,Corporate,India,Bangalore,DL,South,PROD-529,Office Supplies,Phones,Item A,2814.28,2,0.14,185.37,6,2023,0.0658676464317694,Very High
ORD-202,2023-01-04,2023-05-18,First Class,CUST-3667,Rahul,Consumer,India,Kolkata,DL,North,PROD-251,Technology,Binders,Item B,2764.89,5,0.02,-74.72,1,2023,-0.02702458325647675,Very High
ORD-203,2022-04-30,2023-01-18,Second Class,CUST-7173,Neha,Consumer,India,Kolkata,KA,East,PROD-680,Technology,Chairs,Item D,1504.24,4,0.08,256.54,4,2022,0.1705445939477743,Very High
ORD-204,2022-02-11,2022-05-30,Second Class,CUST-6421,Arjun,Consumer,India,Bangalore,DL,East,PROD-825,Technology,Chairs,Item D,3391.92,6,0.43,-728.37,2,2022,-0.2147367862449586,Very High
ORD-205,2021-08-19,2021-06-18,Second Class,CUST-3364,Priya,Corporate,India,Bangalore,WB,West,PROD-207,Furniture,Binders,Item D,4316.04,3,0.48,-1092.2,8,2021,-0.25305604211267735,Very High
ORD-206,2023-01-19,2023-05-16,Standard Class,CUST-6516,Rahul,Corporate,India,Delhi,MH,North,PROD-263,Furniture,Binders,Item A,3763.52,9,0.25,-349.08,1,2023,-0.0927535923816002,Very High
ORD-207,2022-10-17,2023-01-02,Second Class,CUST-4305,Arjun,Corporate,India,Kolkata,WB,East,PROD-550,Furniture,Chairs,Item A,3081.51,1,0.36,-479.04,10,2022,-0.15545625358996076,Very High
ORD-208,2021-06-20,2023-02-26,Second Class,CUST-3215,Arjun,Home Office,India,Mumbai,MH,South,PROD-917,Furniture,Phones,Item D,1785.07,8,0.42,-363.47,6,2021,-0.2036166648926933,Very High
ORD-209,2022-06-25,2022-01-05,Second Class,CUST-1125,Arjun,Corporate,India,Kolkata,DL,North,PROD-347,Technology,Phones,Item C,4281.28,6,0.1,-74.72,6,2022,-0.017452724418865386,Very High
ORD-210,2021-02-05,2021-09-10,Second Class,CUST-3620,Amit,Home Office,India,Delhi,MH,East,PROD-584,Technology,Binders,Item A,2852.23,4,0.27,-249.32,2,2021,-0.08741230545923716,Very High
ORD-211,2022-06-09,2023-05-11,Second Class,CUST-5215,Priya,Home Office,India,Delhi,KA,East,PROD-541,Office Supplies,Binders,Item C,4453.44,9,0.47,-1207.44,6,2022,-0.2711252425091615,Very High
ORD-212,2021-06-09,2023-05-08,First Class,CUST-2451,Amit,Home Office,India,Delhi,KA,South,PROD-913,Furniture,Binders,Item C,1308.18,1,0.18,-17.53,6,2021,-0.013400296595269765,Very High
ORD-213,2023-04-19,2023-07-22,Second Class,CUST-6547,Amit,Consumer,India,Kolkata,WB,East,PROD-809,Office Supplies,Chairs,Item D,3288.76,9,0.5,-1067.67,4,2023,-0.32464211435313006,Very High
ORD-214,2022-11-30,2022-11-19,First Class,CUST-7703,Priya,Home Office,India,Delhi,KA,West,PROD-599,Furniture,Storage,Item D,4679.19,2,0.35,-754.2,11,2022,-0.16118174299397975,Very High
ORD-215,2021-08-31,2021-06-21,Second Class,CUST-8369,Neha,Home Office,India,Bangalore,DL,North,PROD-378,Furniture,Storage,Item B,1901.72,6,0.34,-321.51,8,2021,-0.16906274320089182,Very High
ORD-216,2021-03-27,2023-01-30,First Class,CUST-4130,Sneha,Consumer,India,Kolkata,WB,West,PROD-623,Office Supplies,Chairs,Item A,4758.77,8,0.01,924.76,3,2021,0.19432752581024088,Very High
ORD-217,2023-03-07,2023-07-26,Second Class,CUST-1696,Rahul,Home Office,India,Delhi,WB,West,PROD-767,Furniture,Binders,Item A,1992.69,2,0.01,349.55,3,2023,0.17541614601368,Very High
ORD-218,2022-08-01,2021-04-02,Second Class,CUST-3270,Sneha,Corporate,India,Kolkata,WB,South,PROD-285,Office Supplies,Storage,Item A,2216.56,5,0.08,356.27,8,2022,0.16073104269679142,Very High
ORD-219,2022-11-13,2022-07-17,Second Class,CUST-9501,Sneha,Corporate,India,Mumbai,KA,West,PROD-847,Technology,Chairs,Item D,4041.91,4,0.47,-1108.86,11,2022,-0.27434059640120634,Very High
ORD-220,2022-07-11,2022-03-24,Second Class,CUST-4411,Sneha,Consumer,India,Bangalore,MH,West,PROD-928,Technology,Chairs,Item A,1340.82,5,0.4,-336.24,7,2022,-0.2507719156933817,Very High
ORD-221,2022-07-28,2021-10-23,Standard Class,CUST-4718,Sneha,Consumer,India,Bangalore,KA,West,PROD-587,Office Supplies,Phones,Item D,3544.07,4,0.26,-74.72,7,2022,-0.021083105017677416,Very High
ORD-222,2023-08-11,2023-07-10,Second Class,CUST-7717,Priya,Home Office,India,Kolkata,WB,East,PROD-323,Office Supplies,Chairs,Item A,1527.03,3,0.25,-106.58,8,2023,-0.06979561632711866,Very High
ORD-223,2022-10-08,2021-06-01,First Class,CUST-5920,Sneha,Home Office,India,Delhi,MH,South,PROD-599,Technology,Binders,Item C,2989.16,4,0.06,468.26,10,2022,0.15665270510778947,Very High
ORD-224,2023-03-07,2021-05-14,Standard Class,CUST-3044,Rahul,Home Office,India,Delhi,WB,East,PROD-645,Technology,Phones,Item D,3891.01,5,0.19,62.6,3,2023,0.016088367801676173,Very High
ORD-225,2021-01-28,2022-03-11,Standard Class,CUST-2116,Neha,Consumer,India,Mumbai,WB,East,PROD-961,Furniture,Storage,Item B,179.39,1,0.07,-53.28,1,2021,-0.29700652210268136,Medium
ORD-226,2022-09-12,2021-03-02,Second Class,CUST-2156,Priya,Home Office,India,Mumbai,MH,West,PROD-200,Furniture,Chairs,Item B,487.96,4,0.14,1.27,9,2022,0.002602672350192639,Medium
ORD-227,2022-07-10,2023-08-29,First Class,CUST-1988,Sneha,Corporate,India,Delhi,MH,East,PROD-865,Technology,Phones,Item A,4675.15,9,0.0,-74.72,7,2022,-0.015982374897062127,Very High
ORD-228,2021-12-06,2023-04-18,First Class,CUST-6587,Arjun,Corporate,India,Bangalore,WB,East,PROD-373,Furniture,Chairs,Item C,4088.36,8,0.19,-15.63,12,2021,-0.003823048850883973,Very High
ORD-229,2023-03-09,2021-07-20,Standard Class,CUST-2828,Priya,Home Office,India,Mumbai,WB,East,PROD-987,Office Supplies,Chairs,Item C,4391.2,5,0.34,-660.76,3,2023,-0.15047367462197123,Very High
ORD-230,2023-08-16,2021-08-05,First Class,CUST-8872,Neha,Consumer,India,Kolkata,KA,West,PROD-774,Office Supplies,Phones,Item A,2222.76,3,0.34,-330.97,8,2023,-0.1489004660872069,Very High
ORD-231,2021-11-27,2023-06-19,Second Class,CUST-7088,Sneha,Corporate,India,Kolkata,KA,North,PROD-531,Technology,Storage,Item B,3595.94,2,0.21,-74.01,11,2021,-0.020581544742125844,Very High
ORD-232,2022-10-02,2022-07-17,Second Class,CUST-3345,Amit,Consumer,India,Bangalore,KA,North,PROD-648,Office Supplies,Chairs,Item A,4991.46,8,0.36,-789.57,10,2022,-0.15818417857700953,Very High
ORD-233,2022-05-21,2022-04-19,Second Class,CUST-4005,Priya,Corporate,India,Bangalore,DL,East,PROD-611,Furniture,Binders,Item C,2191.03,8,0.21,-145.58,5,2022,-0.06644363609809086,Very High
ORD-234,2021-12-14,2023-01-16,Second Class,CUST-5435,Arjun,Home Office,India,Mumbai,WB,West,PROD-908,Furniture,Storage,Item A,4241.56,5,0.45,-1060.2,12,2021,-0.2499552051603655,Very High
ORD-235,2022-04-18,2021-09-06,Second Class,CUST-7628,Priya,Home Office,India,Kolkata,KA,South,PROD-489,Technology,Storage,Item A,442.45,7,0.16,-9.75,4,2022,-0.022036388292462426,Medium
ORD-236,2021-08-19,2022-01-19,Standard Class,CUST-1076,Amit,Consumer,India,Bangalore,WB,North,PROD-310,Furniture,Chairs,Item A,2742.12,1,0.25,-243.29,8,2021,-0.08872332355987338,Very High
ORD-237,2021-07-09,2023-09-20,Second Class,CUST-6752,Priya,Home Office,India,Kolkata,DL,East,PROD-995,Technology,Storage,Item C,1699.54,6,0.05,204.82,7,2021,0.12051496287230662,Very High
ORD-238,2021-08-13,2021-08-29,Second Class,CUST-3562,Arjun,Consumer,India,Mumbai,KA,West,PROD-185,Furniture,Phones,Item B,2639.3,9,0.25,-124.08,8,2021,-0.047012465426438825,Very High
ORD-239,2022-01-20,2023-07-18,Standard Class,CUST-2572,Neha,Consumer,India,Bangalore,KA,North,PROD-604,Furniture,Phones,Item D,614.67,7,0.19,-41.86,1,2022,-0.06810158296321604,High
ORD-240,2022-01-12,2022-01-04,Standard Class,CUST-8087,Arjun,Corporate,India,Delhi,WB,North,PROD-579,Furniture,Storage,Item A,1870.03,5,0.13,190.39,1,2022,0.10181120088982529,Very High
ORD-241,2021-10-10,2021-06-19,Standard Class,CUST-6970,Neha,Corporate,India,Kolkata,WB,West,PROD-702,Technology,Chairs,Item D,428.82,6,0.16,90.74,10,2021,0.2116039363835642,Medium
